r__CN2.mgt  v__ALPHA_BF.gw  v__GW_DELAY.gw  v__GWQMN.gw  v__GW_REVAP.gw  v__ESCO.hru  v__CH_N2.rte  v__CH_K2.rte  v__ALPHA_BNK.rte  r__SOL_AWC(1).sol  r__SOL_K(1).sol  r__SOL_BD(1).sol  v__SFTMP.bsn       objfun
-1.944000e-001  0.000000e+000  4.264100e+002  2.000000e+000  9.214100e-002  8.587500e-001  2.635500e-001  7.434200e+001  7.241300e-003  3.028300e-001  7.522700e-002  -2.004600e-001  3.456300e+000  2.946900e+002  
-1.928700e-001  0.000000e+000  2.269700e+002  1.861800e+000  9.060500e-002  8.518600e-001  2.072300e-001  8.261900e+001  4.522600e-003  4.000000e-001  6.202000e-001  -3.091600e-002  4.072800e+000  3.003600e+002  
-1.946500e-001  0.000000e+000  2.758200e+002  1.896400e+000  1.179500e-001  8.585200e-001  2.304200e-001  6.321400e+001  3.391900e-003  3.963200e-001  2.651500e-001  8.448100e-002  4.129300e+000  2.783500e+002  
-1.983500e-001  6.556800e-004  3.169800e+002  2.000000e+000  8.989800e-002  8.213900e-001  3.000000e-001  5.000000e+000  0.000000e+000  4.000000e-001  5.390100e-001  4.688600e-001  3.595700e+000  2.305000e+002  
-1.930600e-001  9.519300e-004  2.744900e+002  2.000000e+000  1.641400e-001  9.195000e-001  3.000000e-001  5.000000e+000  0.000000e+000  2.540400e-001  -2.408600e-001  2.106700e-001  3.679600e+000  2.306100e+002  
-1.961300e-001  4.427000e-004  2.662900e+002  2.000000e+000  1.781500e-001  9.201100e-001  3.000000e-001  6.140400e+000  0.000000e+000  3.407600e-001  -6.160500e-002  1.917100e-001  3.984200e+000  2.053700e+002  
-1.914500e-001  3.643600e-004  2.556700e+002  1.824000e+000  1.550200e-001  8.000000e-001  3.000000e-001  2.169800e+001  0.000000e+000  2.840600e-001  2.123400e-001  7.103700e-002  3.419800e+000  2.028300e+002  
-1.996300e-001  0.000000e+000  3.797200e+002  1.849500e+000  1.015200e-001  8.000000e-001  2.764100e-001  5.000000e+000  3.408600e-003  3.804000e-001  7.982800e-001  9.364700e-002  3.626400e+000  2.444300e+002  
-1.949100e-001  5.668600e-004  3.345500e+002  1.835400e+000  1.083500e-001  8.449500e-001  3.000000e-001  5.000000e+000  0.000000e+000  4.000000e-001  1.875400e-001  4.766100e-001  2.999700e+000  2.580100e+002  
-1.949200e-001  4.251500e-004  3.252100e+002  1.860800e+000  1.190600e-001  8.508400e-001  3.000000e-001  8.289500e+000  0.000000e+000  3.713000e-001  9.759200e-002  3.510800e-001  3.499800e+000  2.015000e+002  
-1.928500e-001  0.000000e+000  2.826600e+002  1.711000e+000  9.407300e-002  8.000000e-001  5.976600e-002  1.507800e+001  0.000000e+000  3.570200e-001  -1.070100e-002  -1.760800e-001  5.000000e+000  2.221600e+002  
-1.902500e-001  3.108400e-001  4.500000e+002  2.000000e+000  5.495400e-002  8.678000e-001  0.000000e+000  7.105200e+001  0.000000e+000  2.864300e-001  8.000000e-001  -5.000000e-001  2.127300e+000  1.425100e+003  
-1.926900e-001  2.331300e-001  3.967400e+002  2.000000e+000  8.936200e-002  8.508500e-001  3.472600e-002  6.860000e+001  4.549800e-003  2.620500e-001  5.296700e-001  -2.679700e-001  2.845500e+000  4.189300e+002  
-1.859000e-001  0.000000e+000  2.165900e+002  1.954500e+000  1.115500e-001  8.000000e-001  1.324400e-001  5.316900e+001  8.031700e-002  9.986000e-002  2.127500e-001  -5.000000e-001  5.000000e+000  4.354600e+002  
-1.954000e-001  6.074800e-002  1.816100e+002  1.665700e+000  2.000000e-001  8.526700e-001  2.227100e-001  9.435800e+001  1.471800e-001  3.203200e-001  6.226300e-001  2.063700e-001  3.414000e+000  5.641500e+002  
-1.892400e-001  2.592300e-001  3.183000e+002  2.000000e+000  8.419300e-002  8.000000e-001  0.000000e+000  3.984800e+001  2.838600e-002  2.741800e-001  8.000000e-001  2.546400e-001  5.000000e+000  5.271400e+002  
-1.857600e-001  0.000000e+000  2.192100e+002  2.000000e+000  1.836400e-001  8.367500e-001  1.411000e-001  2.054300e+001  0.000000e+000  3.956700e-001  5.371700e-001  9.024900e-002  2.447600e+000  2.219900e+002  
-1.892700e-001  2.698000e-001  1.377200e+002  1.693900e+000  2.000000e-001  8.000000e-001  0.000000e+000  8.687700e+001  0.000000e+000  2.804900e-001  -2.185500e-001  2.599600e-002  5.000000e+000  6.774700e+002  
-2.000000e-001  0.000000e+000  3.004500e+002  1.863200e+000  1.572800e-001  8.664400e-001  0.000000e+000  9.863500e+001  0.000000e+000  -2.031000e-002  -2.396200e-001  1.144600e-001  3.670500e+000  2.228300e+002  
-1.983100e-001  0.000000e+000  4.500000e+002  2.000000e+000  1.125200e-001  8.281100e-001  2.207200e-001  5.000000e+000  0.000000e+000  6.472900e-002  -3.781200e-001  3.866900e-001  3.380000e+000  2.340800e+002  
-2.000000e-001  1.340200e-001  3.575800e+002  1.749100e+000  1.720400e-001  8.444700e-001  8.936000e-002  5.000000e+000  0.000000e+000  2.202700e-002  -3.375800e-002  3.186900e-001  3.508100e+000  8.405900e+002  
-1.979800e-001  1.005100e-001  3.407300e+002  1.811800e+000  1.426600e-001  8.333500e-001  8.788200e-002  3.250600e+001  0.000000e+000  1.165200e-001  6.523300e-002  1.475800e-001  3.881100e+000  5.328100e+002  
-1.873800e-001  0.000000e+000  1.729400e+002  2.000000e+000  2.000000e-001  8.149800e-001  2.129800e-001  1.209700e+001  4.856700e-002  8.602000e-002  -1.382400e-001  -1.044500e-001  3.029200e+000  4.059300e+002  
-1.900000e-001  7.574800e-002  3.678300e+002  2.000000e+000  1.216100e-001  8.591500e-001  1.268900e-001  5.126300e+001  0.000000e+000  1.677300e-001  3.451800e-001  4.727000e-003  4.638200e+000  4.876500e+002  
-2.000000e-001  6.855700e-002  4.500000e+002  1.981800e+000  4.321000e-002  8.589600e-001  1.390500e-001  5.000000e+000  8.829400e-002  4.000000e-001  8.000000e-001  4.112300e-001  3.738200e+000  1.732400e+003  
-1.977300e-001  9.566600e-002  4.366100e+002  1.930400e+000  8.240700e-002  8.442200e-001  1.233000e-001  1.613000e+001  6.622100e-002  3.328000e-001  4.611900e-001  2.544800e-001  4.053600e+000  4.910000e+002  
-1.871800e-001  0.000000e+000  2.549800e+002  1.968500e+000  1.323300e-001  8.554200e-001  1.998300e-001  1.081300e+002  0.000000e+000  6.484200e-002  -8.000000e-001  5.511300e-002  2.931200e+000  2.224300e+002  
-1.859700e-001  0.000000e+000  2.442600e+002  1.735000e+000  5.459000e-002  8.201300e-001  0.000000e+000  1.300000e+002  0.000000e+000  5.467300e-002  -8.000000e-001  2.591100e-001  5.000000e+000  2.242500e+002  
-1.923900e-001  0.000000e+000  2.338200e+002  1.816400e+000  1.274200e-001  8.107300e-001  1.034900e-001  7.932800e+001  4.199500e-002  1.296300e-001  -4.170600e-001  -8.412100e-003  3.083400e+000  3.597600e+002  
-2.000000e-001  5.232000e-002  4.079500e+002  1.789100e+000  1.663200e-001  8.644200e-001  1.041200e-001  7.186300e+001  0.000000e+000  2.646400e-001  -2.760800e-001  5.397300e-001  2.233600e+000  1.253400e+003  
-1.967300e-001  3.924000e-002  3.601100e+002  1.830400e+000  1.526300e-001  8.483200e-001  1.112000e-001  6.718900e+001  0.000000e+000  2.234500e-001  -1.538800e-001  2.798000e-001  2.925200e+000  4.127000e+002  
-1.923500e-001  0.000000e+000  3.980700e+002  2.000000e+000  6.799500e-002  8.189500e-001  1.676500e-002  4.200100e+001  0.000000e+000  6.129400e-002  -6.672500e-001  -9.584400e-002  3.922200e+000  2.227000e+002  
-1.908300e-001  0.000000e+000  2.146000e+002  1.912400e+000  1.707200e-001  8.235500e-001  1.088500e-001  1.060200e+002  0.000000e+000  2.691600e-002  -8.000000e-001  -6.986200e-003  3.532000e+000  2.225000e+002  
-1.938000e-001  0.000000e+000  4.500000e+002  2.000000e+000  7.276100e-002  8.569000e-001  2.229900e-001  2.270000e+001  2.807000e-002  -1.357500e-002  7.920500e-002  9.738200e-002  2.745900e+000  4.603300e+002  
-1.984200e-001  0.000000e+000  1.294600e+002  2.000000e+000  1.708900e-001  8.364800e-001  2.054800e-001  6.549000e+001  0.000000e+000  4.000000e-001  3.150200e-001  1.727600e-001  2.366900e+000  2.204300e+002  
-1.882100e-001  1.645400e-002  6.462800e+001  1.864300e+000  2.000000e-001  8.555500e-001  2.428200e-001  2.566300e+001  0.000000e+000  -1.135600e-001  -5.422500e-001  -9.678100e-002  4.002900e+000  4.732700e+002  
-1.899900e-001  1.234000e-002  1.598000e+002  1.878100e+000  1.873600e-001  8.436800e-001  1.865800e-001  4.751700e+001  0.000000e+000  1.483300e-002  -3.463800e-001  -5.962600e-002  3.766200e+000  3.041100e+002  
-1.974900e-001  0.000000e+000  2.630400e+002  1.851600e+000  1.854400e-001  8.708100e-001  2.365000e-001  9.285200e+001  0.000000e+000  -4.302800e-002  -8.000000e-001  -1.515100e-003  2.528800e+000  2.224500e+002  
-1.923000e-001  1.645400e-002  1.144200e+002  1.732000e+000  2.000000e-001  8.121900e-001  4.782900e-002  1.193200e+002  0.000000e+000  3.225900e-001  -5.445200e-001  5.824600e-003  4.278100e+000  2.537700e+002  
-1.899800e-001  0.000000e+000  2.138100e+002  2.000000e+000  1.985100e-001  8.437500e-001  5.346700e-002  4.837000e+001  0.000000e+000  1.372900e-001  -8.000000e-001  5.388500e-001  2.539100e+000  2.203900e+002  
-1.988700e-001  2.531300e-003  3.798000e+002  1.810800e+000  6.812600e-002  8.491600e-001  1.014000e-002  1.137100e+002  0.000000e+000  2.130300e-001  -4.110200e-001  3.653000e-001  4.492500e+000  4.529200e+002  
-1.960000e-001  1.898500e-003  3.280900e+002  1.858100e+000  1.010900e-001  8.406200e-001  6.084900e-002  8.830400e+001  0.000000e+000  1.812800e-001  -3.428300e-001  2.478600e-001  4.126700e+000  3.296800e+002  
-1.975200e-001  0.000000e+000  3.274400e+002  1.944100e+000  1.164800e-001  8.237700e-001  8.453400e-002  9.655700e+001  0.000000e+000  3.595500e-001  -2.665600e-001  1.307800e-001  2.976400e+000  2.232400e+002  
-1.911300e-001  0.000000e+000  4.500000e+002  2.000000e+000  1.351000e-001  8.000000e-001  0.000000e+000  1.300000e+002  1.685500e-001  1.349000e-001  3.389200e-001  1.459400e-001  1.531900e+000  8.841400e+002  
-1.933400e-001  6.363500e-002  4.302400e+002  2.000000e+000  1.217700e-001  8.000000e-001  1.357700e-002  1.171200e+002  1.264200e-001  1.799200e-001  5.419100e-002  7.057600e-002  2.398900e+000  7.467700e+002  
-1.961900e-001  3.697800e-001  2.967200e+002  1.550400e+000  5.341200e-002  8.775600e-001  2.636100e-001  8.323600e+001  1.536400e-001  2.785400e-001  -5.210900e-001  -1.520000e-002  3.604200e+000  9.314700e+002  
-2.000000e-001  8.690700e-002  3.547900e+002  1.478700e+000  1.397900e-001  8.000000e-001  7.214600e-002  6.849200e+001  7.489600e-002  -4.042400e-002  -2.032300e-001  1.675700e-002  7.575900e-001  8.519500e+002  
-1.873500e-001  4.016500e-001  4.474200e+002  1.677200e+000  1.481400e-002  8.406700e-001  0.000000e+000  1.274300e+002  3.145700e-002  3.843500e-002  -1.972200e-001  -5.000000e-001  4.825800e+000  1.561500e+003  
-1.905100e-001  3.182100e-001  4.077700e+002  1.737800e+000  5.835700e-002  8.359200e-001  0.000000e+000  1.095400e+002  5.930200e-002  9.886600e-002  -2.476900e-001  -4.177300e-001  3.930100e+000  6.921900e+002  
-1.872100e-001  6.466300e-002  4.201300e+002  2.000000e+000  1.475200e-001  8.000000e-001  0.000000e+000  9.963500e+001  3.117200e-003  1.922000e-001  2.989100e-003  -1.134000e-001  2.616300e+000  3.747900e+002  
-2.000000e-001  4.051700e-001  4.402100e+002  2.000000e+000  1.824800e-001  8.517800e-001  1.469100e-001  9.536400e+001  0.000000e+000  2.206700e-001  -7.537300e-001  6.000000e-001  2.634000e+000  1.789200e+003  
-2.000000e-001  3.038800e-001  3.900800e+002  1.899400e+000  1.518900e-001  8.400100e-001  1.193200e-001  8.908200e+001  0.000000e+000  2.088000e-001  -4.739500e-001  3.863900e-001  3.095600e+000  1.204300e+003  
-1.878400e-001  1.620700e-001  3.199100e+002  1.633500e+000  1.090600e-001  8.235300e-001  8.070500e-002  8.028600e+001  1.225200e-001  1.921700e-001  -8.227200e-002  -2.725900e-002  3.741800e+000  6.226400e+002  
-1.821500e-001  0.000000e+000  2.651300e+002  1.675500e+000  2.166000e-002  8.479600e-001  2.824500e-003  1.192600e+002  1.343000e-001  -8.187500e-002  3.720300e-001  -5.000000e-001  1.685500e+000  1.368700e+003  
-1.866100e-001  2.708300e-003  3.113500e+002  1.735600e+000  6.624500e-002  8.359700e-001  4.440200e-002  9.950400e+001  1.007200e-001  3.850000e-002  7.902500e-002  -2.519900e-001  2.474800e+000  1.062900e+003  
-1.928600e-001  2.266900e-001  3.760500e+002  1.819800e+000  1.286600e-001  8.191900e-001  1.026100e-001  7.184700e+001  5.371900e-002  2.070200e-001  -3.311900e-001  1.456100e-001  3.579900e+000  3.811000e+002  
-1.835300e-001  2.176400e-001  3.491000e+002  2.000000e+000  1.059400e-001  8.388000e-001  1.082800e-001  1.007600e+002  5.076800e-002  4.000000e-001  -2.842500e-001  1.579900e-001  5.000000e+000  3.614100e+002  
-1.979100e-001  2.847900e-001  3.325000e+002  1.580000e+000  1.762300e-002  8.498400e-001  0.000000e+000  8.800500e+001  5.561800e-002  4.000000e-001  2.858200e-001  -3.018800e-003  4.453400e+000  1.428400e+003  
-1.951400e-001  2.323900e-001  3.442400e+002  1.685000e+000  6.321700e-002  8.373800e-001  1.369700e-003  8.783900e+001  5.570400e-002  4.000000e-001  6.175700e-002  7.101200e-003  3.975700e+000  4.604900e+002  
-1.869000e-001  4.074900e-002  4.500000e+002  2.000000e+000  9.574700e-002  8.521900e-001  0.000000e+000  1.300000e+002  1.922700e-001  1.701400e-001  3.837500e-001  -2.809200e-001  3.297000e+000  9.406800e+002  
-1.934700e-001  3.269700e-001  2.868800e+002  1.556600e+000  8.829500e-002  8.761500e-001  1.693100e-001  5.410100e+001  0.000000e+000  1.683800e-001  -2.462500e-001  9.182600e-002  2.883700e+000  1.340600e+003  
-1.934400e-001  2.611400e-001  3.227200e+002  1.667500e+000  9.666400e-002  8.571100e-001  1.303800e-001  6.985500e+001  0.000000e+000  1.712700e-001  -1.711400e-001  8.651300e-002  2.762500e+000  1.162600e+003  
-1.933900e-001  1.689700e-001  3.729000e+002  1.822600e+000  1.083800e-001  8.304600e-001  7.587100e-002  9.191100e+001  4.129800e-002  1.753100e-001  -6.598400e-002  7.907600e-002  2.592800e+000  5.447000e+002  
-1.780700e-001  2.601800e-001  2.983200e+002  2.000000e+000  1.363200e-001  8.000000e-001  0.000000e+000  4.792900e+001  7.947000e-002  5.731500e-002  -8.000000e-001  -2.825700e-001  5.000000e+000  5.928800e+002  
-1.881100e-001  1.788800e-001  3.972200e+002  2.000000e+000  1.249300e-001  8.183500e-001  5.351200e-002  9.915500e+001  0.000000e+000  2.905800e-001  -4.062100e-001  -1.328300e-001  3.996300e+000  6.272700e+002  
-1.880400e-001  1.746700e-001  3.778900e+002  1.956100e+000  1.209600e-001  8.196500e-001  6.031000e-002  9.443800e+001  9.660900e-003  2.659800e-001  -3.252300e-001  -1.064400e-001  3.932700e+000  2.805500e+002  
-1.978700e-001  0.000000e+000  3.871100e+002  1.484500e+000  1.674900e-001  8.000000e-001  4.668700e-002  7.233300e+001  5.004800e-002  2.582100e-001  -3.754500e-001  1.679600e-001  5.000000e+000  2.524400e+002  
-2.000000e-001  0.000000e+000  2.688500e+002  2.000000e+000  2.000000e-001  8.434800e-001  2.803900e-002  8.630400e+001  0.000000e+000  4.000000e-001  -6.790800e-001  7.204100e-002  3.731000e+000  2.237500e+002  
-1.930300e-001  0.000000e+000  2.817300e+002  1.971600e+000  2.000000e-001  8.209300e-001  1.744500e-001  6.080800e+001  0.000000e+000  4.000000e-001  -3.630100e-002  5.971800e-001  2.055000e+000  2.208600e+002  
-1.860400e-001  0.000000e+000  4.500000e+002  1.640800e+000  1.463600e-001  8.000000e-001  0.000000e+000  1.300000e+002  5.953700e-002  1.897000e-001  -8.000000e-001  -2.127300e-001  2.555800e+000  5.476300e+002  
-2.000000e-001  2.272500e-001  2.841600e+002  1.937900e+000  1.009000e-001  8.439700e-001  1.273300e-001  5.625800e+001  0.000000e+000  3.113900e-001  3.106900e-001  2.710800e-001  4.440400e+000  7.572600e+002  
-1.972700e-001  1.704400e-001  3.256200e+002  1.863600e+000  1.122700e-001  8.329700e-001  9.549500e-002  7.469300e+001  5.238600e-003  2.809700e-001  3.302000e-002  1.501300e-001  3.969300e+000  3.506000e+002  
-1.852200e-001  6.576600e-002  2.684000e+002  2.000000e+000  1.863600e-001  8.245300e-001  0.000000e+000  4.447100e+001  1.351400e-001  1.878700e-001  -1.043300e-001  2.528000e-002  2.216000e+000  8.095700e+002  
-1.885900e-001  1.179600e-001  3.065800e+002  1.957500e+000  1.629000e-001  8.184000e-001  3.273700e-002  5.916400e+001  1.013600e-001  2.076000e-001  -2.358200e-001  6.515300e-002  2.887400e+000  6.789600e+002  
-1.823400e-001  0.000000e+000  3.955900e+002  1.533500e+000  2.000000e-001  8.000000e-001  8.016100e-002  1.197700e+002  1.895300e-002  2.975300e-002  -5.572500e-001  6.000000e-001  5.000000e+000  9.250500e+002  
-1.867600e-001  0.000000e+000  3.640700e+002  1.650100e+000  1.915100e-001  8.000000e-001  9.094400e-002  9.764400e+001  1.591200e-002  1.102000e-001  -3.993600e-001  3.920800e-001  5.000000e+000  2.770700e+002  
-1.935000e-001  7.419400e-002  3.595200e+002  1.632700e+000  1.110300e-001  8.098000e-001  1.228300e-001  1.109300e+002  0.000000e+000  2.954400e-001  -2.811500e-001  8.955500e-002  4.639900e+000  3.854600e+002  
-2.000000e-001  0.000000e+000  4.315200e+002  1.685400e+000  1.561300e-001  8.596500e-001  1.909900e-001  1.283900e+002  0.000000e+000  4.000000e-001  4.483000e-001  6.000000e-001  1.651700e+000  2.186500e+002  
-1.866600e-001  0.000000e+000  4.188600e+002  1.520200e+000  2.000000e-001  8.482200e-001  1.796500e-001  9.926400e+001  0.000000e+000  2.173700e-001  1.695900e-001  5.964600e-001  2.268200e+000  2.195900e+002  
-1.854500e-001  1.065100e-001  4.186900e+002  1.699700e+000  1.146600e-001  8.000000e-001  1.488000e-001  4.987800e+001  0.000000e+000  1.117500e-001  -7.281700e-001  1.373800e-001  3.811100e+000  6.408400e+002  
-1.882500e-001  7.988100e-002  3.863300e+002  1.738200e+000  1.316500e-001  8.000000e-001  1.279700e-001  6.828900e+001  0.000000e+000  1.838100e-001  -4.326600e-001  1.957500e-001  3.672300e+000  4.724900e+002  
-1.921800e-001  4.260300e-002  3.410200e+002  1.792200e+000  1.554200e-001  8.399300e-001  9.879800e-002  9.406400e+001  1.812600e-002  2.847000e-001  -1.893700e-002  2.774700e-001  3.478000e+000  3.079200e+002  
-1.841700e-001  0.000000e+000  3.664100e+002  1.882200e+000  2.000000e-001  8.066200e-001  2.131500e-001  8.336200e+001  0.000000e+000  1.186700e-001  -4.580400e-001  3.802800e-001  3.030100e+000  2.235200e+002  
-1.860800e-001  0.000000e+000  3.093200e+002  1.721400e+000  2.000000e-001  8.555000e-001  2.030600e-001  6.052200e+001  0.000000e+000  1.411100e-001  9.050900e-002  6.000000e-001  5.000000e+000  2.199700e+002  
-1.925700e-001  0.000000e+000  2.600800e+002  1.410700e+000  1.819100e-001  8.352400e-001  1.456000e-001  2.188100e+001  0.000000e+000  9.355600e-002  2.204500e-001  6.000000e-001  1.651400e+000  2.187500e+002  
-1.861700e-001  2.725400e-001  3.246800e+002  1.901600e+000  1.837000e-001  8.273100e-001  6.812400e-002  5.574100e+001  0.000000e+000  4.000000e-001  4.911000e-002  3.631100e-001  5.000000e+000  1.026400e+003  
-1.813600e-001  4.281900e-001  3.208500e+002  1.619400e+000  1.909800e-001  8.000000e-001  9.871900e-002  1.005800e+001  0.000000e+000  2.802500e-001  8.000000e-001  4.486400e-001  5.000000e+000  1.444000e+003  
-1.860200e-001  3.211400e-001  3.227500e+002  1.681900e+000  1.724900e-001  8.000000e-001  1.167600e-001  3.549600e+001  0.000000e+000  3.101900e-001  4.313900e-001  3.101400e-001  5.000000e+000  8.501600e+002  
-1.774200e-001  0.000000e+000  1.910700e+002  1.397300e+000  1.862900e-001  8.598400e-001  0.000000e+000  7.513800e+001  9.601800e-002  4.000000e-001  8.000000e-001  -1.578100e-001  4.145400e+000  4.394500e+002  
-1.960700e-001  1.354600e-001  3.048900e+002  1.583700e+000  1.189000e-001  8.595400e-001  2.050600e-001  7.461900e+001  2.689000e-001  2.914300e-001  1.235400e-001  -2.966600e-003  3.691400e+000  7.284700e+002  
-1.892300e-001  0.000000e+000  3.039800e+002  1.690100e+000  1.513300e-001  8.527100e-001  8.063200e-002  7.145700e+001  1.803400e-001  3.714400e-001  6.901600e-002  7.953300e-002  4.035100e+000  5.307800e+002  
-1.781000e-001  1.748400e-001  1.491100e+002  2.000000e+000  2.000000e-001  8.405500e-001  1.758900e-002  6.246500e+001  0.000000e+000  4.000000e-001  5.253800e-001  4.866800e-001  3.444800e+000  1.538800e+003  
